Hugo_Symbol	Entrez_Gene_Id	TARGET-30-PAAPFA-01	TARGET-30-PACRYY-01	TARGET-30-PACUGP-01	TARGET-30-PADENF-01	TARGET-30-PADIEY-01	TARGET-30-PADLIC-01	TARGET-30-PADLJN-01	TARGET-30-PADLPR-01	TARGET-30-PADMGA-01	TARGET-30-PADMTD-01	TARGET-30-PADPHP-01	TARGET-30-PADSEC-01	TARGET-30-PADUYJ-01	TARGET-30-PAKADI-01	TARGET-30-PAKAFK-01	TARGET-30-PALETP-01	TARGET-30-PALJVX-01	TARGET-30-PALNMX-01	TARGET-30-PALRIA-01	TARGET-30-PAPZYP-01	TARGET-30-PARABN-01	TARGET-30-PARACM-01	TARGET-30-PARAHE-01	TARGET-30-PARCWT-01	TARGET-30-PARDUJ-01	TARGET-30-PAREGK-01	TARGET-30-PARFBW-01	TARGET-30-PARGDJ-01	TARGET-30-PARGUX-01	TARGET-30-PARHYL-01	TARGET-30-PARIKF-01	TARGET-30-PARIKT-01	TARGET-30-PARIRD-01	TARGET-30-PARJAR-01	TARGET-30-PARJTB-01	TARGET-30-PARMFA-01	TARGET-30-PARMTT-01	TARGET-30-PARNCW-01	TARGET-30-PARNEE-01	TARGET-30-PARRBU-01	TARGET-30-PARSEA-01	TARGET-30-PARSHT-01	TARGET-30-PARUXY-01	TARGET-30-PARVME-01	TARGET-30-PARVRR-01	TARGET-30-PARXLM-01	TARGET-30-PARXZR-01	TARGET-30-PASATK-01	TARGET-30-PASAZJ-01	TARGET-30-PASBEN-01	TARGET-30-PASCKI-01	TARGET-30-PASCLP-01	TARGET-30-PASCUF-01	TARGET-30-PASDZJ-01	TARGET-30-PASFRV-01	TARGET-30-PASGPY-01	TARGET-30-PASJYB-01	TARGET-30-PASKJX-01	TARGET-30-PASLGS-01
NAGK	55577	1	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MCEE	84693	1	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MPHOSPH10	10199	1	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
PAIP2B	400961	1	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ZNF638	27332	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DYSF	8291	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
CYP26B1	56603	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
EXOC6B	23233	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SPR	6697	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
EMX1	2016	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SFXN5	94097	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
RAB11FIP5	26056	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
NOTO	344022	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SMYD5	10322	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
CCT7	10574	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
PRADC1	84279	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
FBXO41	150726	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
EGR4	1961	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ALMS1	7840	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	-1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ALMS1P	200420	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
NAT8	9027	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
NAT8B	51471	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TPRKB	51002	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DUSP11	8446	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
C2orf78	388960	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
STAMBP	10617	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ACTG2	72	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DGUOK	1716	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TET3	200424	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
BOLA3	388962	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
BOLA3-AS1	100507171	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MOB1A	55233	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MTHFD2	10797	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SLC4A5	57835	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DCTN1	1639	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
C2orf81	388963	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
RTKN	6242	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
WDR54	84058	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
CCDC142	84865	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
INO80B-WBP1	100532735	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
INO80B	83444	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MOGS	7841	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MRPL53	116540	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
WBP1	23559	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
LBX2	85474	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
PCGF1	84759	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TTC31	64427	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DQX1	165545	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TLX2	3196	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
AUP1	550	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
HTRA2	27429	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
LOXL3	84695	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DOK1	1796	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SEMA4F	10505	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
HK2	3099	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
POLE4	56655	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TACR1	6869	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MRPL19	9801	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
GCFC2	6936	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
LRRTM4	80059	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SNAR-H	100170221	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
REG3G	130120	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
REG1B	5968	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
REG1A	5967	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
REG1P	5969	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
REG3A	5068	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
CTNNA2	1496	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MIR4264	100422888	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
LRRTM1	347730	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
FUNDC2P2	388965	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SUCLG1	8802	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
DNAH6	1768	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TMSB10	9168	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
KCMF1	56888	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TCF7L1	83439	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TGOLN2	10618	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ELMOD3	84173	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
RETSAT	54884	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
CAPG	822	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SH2D6	284948	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MAT2A	4144	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
GGCX	2677	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
VAMP8	8673	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
VAMP5	10791	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
RNF181	51255	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
TMEM150A	129303	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
C2orf68	388969	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
USP39	10713	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SFTPB	6439	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
GNLY	10578	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ATOH8	84913	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ST3GAL5	8869	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
POLR1A	25885	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
PTCD3	55037	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
SNORD94	692225	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
IMMT	10989	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MIR4779	100616159	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
MRPL35	51318	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
REEP1	65055	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
KDM3A	55818	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
CHMP3	51652	0	1	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
