Hugo_Symbol	TARGET-20-PABLDZ-04	TARGET-20-PADYIR-04	TARGET-20-PAECCE-04	TARGET-20-PAEDKB-04	TARGET-20-PAEERJ-04	TARGET-20-PAEFGT-04	TARGET-20-PAEGNK-04	TARGET-20-PAEIKD-04	TARGET-20-PAKERZ-04	TARGET-20-PAKIWK-04	TARGET-20-PAKTCX-04	TARGET-20-PALGKX-04	TARGET-20-PAMYAS-04	TARGET-20-PANLIZ-04	TARGET-20-PAPXRJ-04	TARGET-20-PARBIU-04	TARGET-20-PARCVS-04	TARGET-20-PARDDY-04	TARGET-20-PARFAL-04	TARGET-20-PARGDB-04	TARGET-20-PARLVL-04	TARGET-20-PARUBT-40	TARGET-20-PARUNX-04	TARGET-20-PARYFN-04	TARGET-20-PARYVW-04	TARGET-20-PASBBE-04	TARGET-20-PASCGR-04	TARGET-20-PASCRZ-04	TARGET-20-PASGWH-04	TARGET-20-PASGZS-04	TARGET-20-PASHYZ-04	TARGET-20-PASINN-04	TARGET-20-PASJGZ-04	TARGET-20-PASMYS-04	TARGET-20-PASPLU-04	TARGET-20-PASTUH-04	TARGET-20-PASVVS-04	TARGET-20-PASVYA-04	TARGET-20-PASWAJ-04	TARGET-20-PASXNR-04	TARGET-20-PASYJI-04	TARGET-20-PATDNN-04	TARGET-20-PATIAK-04	TARGET-20-PATJHJ-40
hsa-mir-634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-636	1.021851	1.078353	3.261366	0.544730	0.605901	0.198207	0.000000	0.225023	0.782623	1.215167	1.476331	4.326584	1.525847	0.129700	0.461584	2.933840	0.176724	0.303268	0.665386	0.423180	2.598939	1.147900	0.435603	1.037059	0.399087	0.334544	9.950502	0.169252	1.067235	1.204574	0.000000	0.677651	1.207095	2.786711	0.558481	1.620312	0.256397	3.247393	0.626596	0.813588	6.455653	13.891757	0.726716	1.180164
hsa-mir-637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.334544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-639	0.000000	1.078353	1.630683	0.000000	0.134645	0.000000	0.067129	0.450046	0.260874	0.607584	0.000000	0.865317	0.000000	0.000000	0.184634	0.419120	0.176724	0.303268	0.000000	0.000000	0.519788	0.765266	0.186687	0.259265	0.438996	0.669089	3.316834	0.338504	0.000000	0.267683	0.000000	0.000000	0.185707	0.000000	0.000000	0.000000	0.666632	4.329857	0.626596	0.203397	5.379711	0.463059	0.363358	1.180164
hsa-mir-640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-641	0.291958	2.156706	1.630683	0.435784	0.134645	0.198207	0.469900	0.450046	1.043498	4.253085	0.000000	0.865317	0.000000	1.297005	0.553901	0.000000	0.706895	0.000000	0.423427	0.141060	0.000000	0.000000	0.560061	4.148237	1.117445	0.000000	0.000000	1.354016	0.237163	0.401525	0.000000	0.677651	1.392802	0.000000	0.465401	0.000000	1.435823	0.000000	0.000000	3.254351	0.000000	0.000000	0.000000	0.000000
hsa-mir-642a	0.145979	0.000000	4.892049	0.435784	1.683059	0.297310	1.342572	3.712881	1.434809	0.607584	0.590532	16.441021	6.484849	0.000000	1.292435	4.330906	0.353447	3.487580	1.633219	5.642400	15.593634	4.208965	1.680184	1.555589	0.478905	2.676356	1.105611	0.169252	0.474327	0.401525	65.397471	1.355303	1.949923	5.573421	1.582364	2.430468	3.845953	3.247393	8.145746	1.016985	15.063190	3.241410	2.906864	2.360329
hsa-mir-642b	0.000000	0.000000	0.000000	0.108946	0.000000	0.000000	0.134257	0.112512	0.130437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139707	0.000000	0.151634	0.000000	0.141060	1.039576	0.000000	0.186687	0.000000	0.079817	0.000000	0.000000	0.000000	0.000000	0.000000	1.038055	0.000000	0.000000	0.696678	0.000000	0.000000	0.512794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-643	4.087405	1.078353	1.630683	4.902570	1.615737	2.279379	3.692074	3.150324	5.347925	4.253085	2.657396	0.000000	0.000000	4.409816	3.692672	4.750026	5.831880	5.762089	5.686023	4.654980	0.519788	5.356865	4.978324	3.629708	6.066128	0.334544	0.000000	5.246813	1.660143	6.290554	3.114165	4.743560	2.692751	1.393355	4.002449	0.000000	4.204909	0.000000	1.879788	3.661145	3.227826	2.315293	2.543506	1.573552
hsa-mir-644a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-650	0.000000	0.000000	0.000000	0.000000	0.067322	0.000000	0.000000	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151634	0.000000	0.000000	0.000000	0.000000	0.062229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051279	0.000000	0.626596	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141060	0.000000	0.000000	0.000000	0.000000	0.079817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.463059	0.000000	0.000000
hsa-mir-6501	0.583915	1.078353	1.630683	0.871568	0.605901	0.099103	0.402772	0.000000	1.826121	0.000000	1.181065	1.730634	1.525847	1.037604	0.369267	0.419120	0.530171	0.454902	1.028323	1.692720	1.559363	4.591598	1.306810	1.814854	0.798175	2.341811	1.105611	1.015512	0.237163	2.275307	3.114165	0.903535	1.021388	1.393355	0.744642	6.481249	0.820470	5.412321	2.506383	1.016985	0.000000	4.167527	1.816790	1.966940
hsa-mir-6502	0.000000	0.000000	0.000000	0.871568	1.279125	0.297310	0.604158	0.225023	0.652186	0.607584	0.885799	1.730634	0.381462	0.778203	0.461584	0.558827	0.530171	1.819607	1.209792	0.564240	1.039576	1.147900	0.311145	0.518530	1.596349	1.003633	0.000000	0.338504	0.474327	0.133842	0.000000	0.903535	1.485656	1.393355	1.303123	0.000000	1.743499	0.000000	0.000000	0.813588	1.075942	0.000000	0.000000	0.000000
hsa-mir-6503	0.583915	12.940238	99.471659	3.268380	7.876718	0.991034	11.009094	113.861694	25.957001	6.075836	16.239643	16.441021	3.051694	0.129700	0.461584	468.157011	0.706895	2.274509	1.028323	4.513920	0.000000	1.913166	7.094112	4.926032	0.239452	3.345445	57.491788	3.892796	0.355745	6.156712	4.152220	0.451768	5.664062	65.487702	15.637476	4.050781	57.996978	8.659714	9.398938	6.508702	13.987248	131.508636	9.810665	27.930554
hsa-mir-6504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.607584	0.000000	0.000000	0.000000	0.000000	0.092317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176724	0.000000	0.000000	0.000000	0.000000	0.000000	0.062229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6506	0.729894	0.000000	0.000000	0.217892	0.067322	0.099103	0.268514	0.112512	0.130437	0.000000	2.657396	0.000000	0.000000	0.129700	0.000000	0.279413	0.176724	0.000000	0.000000	0.141060	0.000000	0.000000	0.435603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.803049	0.000000	0.677651	0.000000	0.000000	0.000000	2.430468	1.179426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6507	0.000000	0.000000	0.000000	1.852082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.367732	0.000000	5.610455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.728227	0.000000	0.000000	0.000000	0.000000	58.453072	2.506383	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6508	0.291958	0.000000	0.000000	0.000000	0.000000	0.000000	0.268514	0.000000	0.000000	0.000000	0.295266	0.000000	0.000000	0.129700	0.276950	0.000000	0.353447	0.454902	0.060490	0.282120	0.000000	0.382633	0.124458	0.000000	0.399087	0.334544	0.000000	0.000000	0.000000	0.000000	1.038055	0.000000	0.000000	0.000000	0.093080	0.000000	0.102559	1.082464	0.000000	0.000000	0.000000	0.000000	0.363358	0.393388
hsa-mir-6509	3.649469	0.000000	19.568195	9.151463	2.019671	2.576689	5.840190	3.150324	4.826176	1.822751	4.133727	8.653169	1.525847	0.907903	5.446690	25.706025	2.650854	5.003919	4.657700	1.551660	3.638515	6.887398	4.418263	5.444561	4.629413	3.345445	37.590785	7.447089	1.897306	2.542990	5.190275	5.421211	6.221183	9.753488	4.374770	2.430468	2.358851	4.329857	5.639363	3.254351	3.227826	8.798113	1.090074	1.573552
hsa-mir-651	9.926555	1.078353	0.000000	11.330383	12.387317	16.946688	12.687310	11.363667	42.522525	26.733679	34.841415	0.865317	0.381462	20.362975	26.956502	0.000000	13.254272	11.827445	12.702818	20.312640	0.000000	12.244262	3.733743	18.667068	0.279361	0.000000	0.000000	24.033787	20.751786	8.833544	0.000000	15.134215	18.106428	0.000000	11.914267	0.810156	15.896608	0.000000	0.000000	14.847976	0.000000	0.463059	1.090074	0.393388
hsa-mir-6510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6511a-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6511a-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6511a-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6511a-4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6511b-1	1.167830	29.115535	48.920488	0.326838	0.807868	1.684758	0.738415	0.675069	2.608744	0.607584	1.181065	19.036972	9.155081	1.556406	0.923168	14.529492	1.590513	1.364705	1.330771	2.256960	15.073846	5.739498	0.933436	0.777794	2.075254	9.367246	12.161724	0.338504	1.422980	1.873782	15.570826	1.355303	0.464267	27.170430	2.420086	16.203122	1.897337	16.236964	15.664897	1.016985	15.063190	16.670109	7.993875	19.669405
hsa-mir-6511b-2	0.729894	22.645416	53.812537	0.544730	1.077158	0.891931	0.805543	0.675069	2.478307	0.000000	1.771597	17.306338	6.866311	0.778203	1.015485	14.250079	0.176724	1.819607	1.512240	2.256960	15.593634	5.739498	0.684520	1.037059	2.155072	8.363612	14.372947	0.507756	0.592908	1.739940	11.418606	0.903535	0.742828	25.080397	1.861604	12.962498	1.589661	19.484357	16.291492	1.016985	16.139132	12.965640	14.534319	20.849569
hsa-mir-6512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6513	0.729894	0.000000	0.000000	0.980514	0.269289	0.297310	0.268514	0.337535	0.000000	0.000000	0.000000	0.865317	0.000000	0.648502	0.184634	0.419120	0.353447	1.667973	0.665386	0.141060	1.039576	0.000000	0.497832	0.777794	0.000000	1.003633	3.316834	1.354016	0.355745	0.267683	2.076110	0.451768	0.649974	0.000000	0.093080	0.000000	0.256397	2.164929	0.626596	0.203397	2.151884	0.463059	1.453432	0.393388
hsa-mir-6514	0.437936	0.000000	13.045463	0.217892	0.201967	0.297310	1.543958	0.675069	0.391312	2.430334	0.885799	11.249120	1.907309	0.778203	0.276950	2.933840	0.353447	1.213071	1.391261	0.000000	0.000000	4.208965	0.560061	1.037059	0.638540	3.010900	13.267336	0.507756	0.711490	0.401525	6.228331	0.451768	1.021388	4.180066	0.744642	7.291405	1.179426	1.082464	1.253192	1.220382	4.303769	3.241410	2.180148	3.540493
hsa-mir-6515	0.291958	0.000000	0.000000	0.326838	0.201967	0.297310	0.671286	0.450046	0.000000	0.000000	0.295266	0.000000	1.144385	0.518802	0.276950	0.558827	0.530171	0.151634	0.241958	0.423180	1.039576	0.765266	0.248916	0.259265	0.039909	2.341811	8.844890	0.000000	0.118582	1.070733	4.152220	0.903535	0.092853	2.090033	0.651561	0.000000	0.410235	2.164929	0.000000	0.610191	0.000000	3.241410	5.813727	1.573552
hsa-mir-6516	0.145979	5.391766	1.630683	0.326838	0.336612	0.495517	0.268514	3.937904	0.521749	1.822751	1.476331	4.326584	0.000000	1.167304	0.461584	0.419120	0.000000	0.303268	0.120979	1.269540	0.000000	0.765266	0.435603	1.814854	0.199544	1.003633	0.000000	1.354016	2.134469	0.803049	0.000000	0.903535	1.485656	1.393355	0.558481	0.000000	0.358956	5.412321	1.253192	2.644160	2.151884	110.207941	2.180148	0.000000
hsa-mir-652	69.339907	166.066383	464.744635	79.530574	103.878422	55.795237	72.364656	64.919167	95.610462	145.212484	104.228980	499.287844	176.235316	70.816459	70.991610	195.170201	83.590275	202.279634	82.991743	143.881198	175.168489	139.661117	57.873021	115.891378	178.352144	167.941337	278.614050	94.950383	56.326277	99.578131	235.638508	91.934706	162.400730	764.952096	76.511934	164.461692	116.711868	636.489005	405.407522	136.682738	314.175107	221.805058	154.790493	294.254292
hsa-mir-653	0.000000	0.000000	0.000000	0.980514	0.000000	0.099103	0.000000	0.000000	1.304372	1.215167	4.133727	0.000000	0.000000	0.389101	0.553901	0.000000	0.000000	13.495418	1.209792	0.000000	0.000000	0.765266	0.311145	0.777794	0.558722	0.000000	0.000000	0.338504	0.237163	0.000000	0.000000	0.677651	0.278560	0.000000	0.279241	0.000000	0.000000	0.000000	0.000000	0.610191	0.000000	0.000000	0.000000	0.000000
hsa-mir-654	0.729894	0.000000	1.630683	3.268380	1.615737	17.838619	6.712862	0.900092	73.044828	165.870327	3.838461	11.249120	1.144385	1041.365113	0.276950	0.000000	0.706895	34.117629	0.907344	9.309960	1.559363	22.957992	0.062229	1.814854	0.159635	1.338178	6.633668	2.877284	0.830071	0.669208	101.729400	9.035352	6.314036	1.393355	0.930802	0.810156	0.564073	0.000000	1.253192	24.611029	1.075942	0.463059	2.543506	0.000000
hsa-mir-655	0.000000	0.000000	0.000000	0.108946	0.201967	2.576689	0.201386	0.000000	9.130604	21.873010	0.000000	0.000000	0.000000	189.622094	0.000000	0.000000	0.000000	0.606536	0.000000	3.526500	0.000000	1.913166	0.000000	0.000000	0.000000	0.000000	0.000000	0.338504	0.000000	0.000000	1.038055	0.225884	0.092853	0.000000	0.000000	0.810156	0.000000	0.000000	0.000000	0.610191	0.000000	0.000000	0.000000	0.000000
hsa-mir-656	0.000000	0.000000	0.000000	0.000000	0.201967	0.099103	0.067129	0.000000	3.391367	2.430334	0.000000	0.000000	0.000000	18.806569	0.000000	0.000000	0.000000	0.454902	0.000000	0.423180	0.000000	0.382633	0.000000	0.000000	0.079817	0.000000	0.000000	0.000000	0.000000	0.000000	2.076110	0.000000	0.092853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203397	0.000000	0.000000	0.000000	0.000000
hsa-mir-657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-658	0.291958	0.000000	4.892049	0.217892	0.403934	0.000000	0.067129	0.112512	0.000000	0.000000	0.295266	0.865317	0.000000	0.129700	0.092317	0.698533	0.176724	0.151634	0.181469	0.000000	1.559363	0.000000	0.560061	0.259265	0.678449	1.003633	3.316834	0.169252	0.118582	0.401525	1.038055	0.000000	0.000000	0.696678	0.279241	0.810156	0.153838	1.082464	1.253192	1.016985	0.000000	0.000000	0.000000	3.147105
hsa-mir-659	3.065554	0.000000	0.000000	2.614704	1.346447	2.081172	4.094846	1.687673	6.782734	0.000000	1.181065	2.595951	0.762923	2.204908	3.784988	0.279413	1.590513	4.700651	3.689866	1.269540	0.000000	4.591598	2.675849	3.111178	2.993155	0.000000	0.000000	1.354016	2.608796	2.275307	0.000000	3.162373	1.671363	0.696678	3.350888	1.620312	3.538277	3.247393	0.000000	2.237366	2.151884	0.926117	0.726716	3.147105
hsa-mir-660	88.901060	11.861885	8.153415	118.533238	130.672726	74.327581	33.497183	136.476516	59.740234	313.513146	171.549681	20.767605	0.762923	98.831762	108.102958	10.198586	21.913730	106.447004	91.157841	97.895639	0.519788	105.224129	92.223459	121.076675	48.010210	1.003633	11.056113	139.632916	124.629299	117.111378	7.266386	105.261850	134.823248	0.696678	129.102254	2.430468	61.894211	11.907107	10.652130	122.444953	19.366959	24.079046	1.453432	1.180164
hsa-mir-661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
